PLAYER,WIN,GAME,WIN_PROB
Prats_Jose,1,2,0.5
Pretorius_Louis,1,2,0.5
Pretorius_Quentin,1,5,0.2
Prodon_Eric,1,20,0.05
Puetz_Tim,1,2,0.5
Ram_Andy,1,9,0.1111
Ramanathan_Ramkumar,1,2,0.5
Rastogi_Karan,1,5,0.2
Ray_Robin,1,5,0.2
Reid_Kenneth,1,5,0.2
Reix_Clement,1,2,0.5
Renavand_Nicolas,1,2,0.5
Rhode_Stephan,1,2,0.5
Riba_A,1,3,0.3333
Ribeiro_Sergio,1,2,0.5
Richey_Tony,1,2,0.5
Richter_Karl,1,6,0.1667
Rieschick_Sebastian,1,4,0.25
Rigg_Peter,1,3,0.3333
Riley_Eric,1,2,0.5
Rivaroli_Massimo,1,3,0.3333
Rocchi_Ferrante,1,5,0.2
Rocha_Diogo,1,3,0.3333
Rodrigues_Mathieu,1,2,0.5
Romani_Hector,1,7,0.1429
Romero_Nicolas,1,2,0.5
Rosenholm_Patrik,1,3,0.3333
Rosenquist_Fredrik,1,4,0.25
Rossi_Eugenio,1,5,0.2
Roverano_Hugo,1,3,0.3333
Rozen_Rick,1,2,0.5
Sadecky_Alexander,1,3,0.3333
Safwat_Mohamed,1,2,0.5
Sakamoto_Shinichi,1,9,0.1111
Sangster_Michael,1,4,0.25
Sansoni_Stephane,1,6,0.1667
Saric_Igor,1,3,0.3333
Sarstrand_Marcus,1,4,0.25
SatchwellSmith_John,1,2,0.5
Schellenger_Norm,1,4,0.25
Scherman_Ted,1,2,0.5
Scherrer_JeanClaude,1,6,0.1667
Schmidt_Richard,1,13,0.0769
Schmitz_Frank,1,2,0.5
Schoorel_Thomas,1,6,0.1667
Schultheiss_Dieter,1,2,0.5
Schulz_Karsten,1,2,0.5
Schurmann_Edgar,1,3,0.3333
Schwarz_Alan,1,2,0.5
Scott_Larry,1,18,0.0556
Scott_P,1,2,0.5
Segal_David,1,5,0.2
Sela_Ofer,1,4,0.25
Sendin_Victor,1,3,0.3333
Senior_Max,1,5,0.2
Sergeyev_Ivan,1,2,0.5
Serret_Pat,1,3,0.3333
Sheridan_Harry,1,4,0.25
Sherwood_David,1,2,0.5
Shibata_Hachiro,1,2,0.5
Shiraishi_Shozo,1,13,0.0769
Shirato_Hitoshi,1,7,0.1429
Simmonds_Dave,1,3,0.3333
Skakle_Cliff,1,3,0.3333
Slanar_Martin,1,3,0.3333
Smeets_Robert,1,9,0.1111
Smith_David,1,2,0.5
Smith_Doug,1,2,0.5
Smylie_Peter,1,2,0.5
Soeters_Pieter,1,4,0.25
Stadling_Mikael,1,8,0.125
Stalder_Thedy,1,6,0.1667
Statham_Jose_Rubin,1,5,0.2
Stevaux_Thierry,1,11,0.0909
Stiegler_Roland,1,5,0.2
Stimpson_John,1,4,0.25
Stoddart_John,1,3,0.3333
Strambini_Alexandre,1,2,0.5
Strobl_Petr,1,3,0.3333
Stubbs_Geoff,1,2,0.5
Sturdza_Tim,1,2,0.5
Suk_Cyril,1,18,0.0556
Sullivan_John,1,3,0.3333
Summerer_Tobias,1,9,0.1111
Summers_Rohan,1,5,0.2
Sun_Peng,1,6,0.1667
Svensson_Peter,1,2,0.5
Tabares_Mario,1,6,0.1667
Tahiri_Mehdi,1,10,0.1
Tajenar_Milan,1,3,0.3333
Takeuchi_Eiji,1,6,0.1667
Talbot_Byron,1,6,0.1667
Tamura_Nobuya,1,6,0.1667
Tarallo_Stefano,1,2,0.5
Tavares_Leonardo,1,3,0.3333
Taylor_George,1,11,0.0909
Taylor_L_B,1,2,0.5
Teixeira_Maxime,1,5,0.2
Tenconi_Tomas,1,3,0.3333
Thoroughood_Gary,1,2,0.5
Tidball_Steve,1,8,0.125
Tihonenko_Igor,1,2,0.5
Traykov_Ivaylo,1,2,0.5
Trimmel_Clemens,1,6,0.1667
TrujilloSoler_Gabriel,1,2,0.5
Tsukamoto_Kunio,1,2,0.5
Tuckniss_Phillip,1,2,0.5
Tuksar_Sasa,1,7,0.1429
Turpin_Mark,1,12,0.0833
Tutvin_Frank,1,4,0.25
Tyson_Desmond,1,7,0.1429
Ueda_Minoru,1,3,0.3333
Vacarezza_Gerardo,1,2,0.5
Van_Den_Daele_Thierry,1,5,0.2
Van_Linge_Jerry,1,3,0.3333
Vant_Hof_Erik,1,4,0.25
Varela_Hugo,1,6,0.1667
Veglio_Filippo,1,3,0.3333
Verdieck_Doug,1,5,0.2
Walker_R,1,2,0.5
Wang_Chuhan,1,2,0.5
Wang_Yu_Jr,1,6,0.1667
Ward_Jim,1,9,0.1111
Ward_John,1,4,0.25
Warwick_Ivor,1,2,0.5
Watanabe_Isao,1,6,0.1667
Weintraub_Amir,1,3,0.3333
Weise_Bob,1,3,0.3333
Willems_Reginald,1,2,0.5
Williams_John,1,4,0.25
Wilson_Brian,1,5,0.2
Wiman_Patrice,1,2,0.5
Wolmarans_Fritz,1,3,0.3333
Xie_Zhao,1,3,0.3333
Yeomans_John,1,4,0.25
Ymer_Elias,1,4,0.25
Zabrodsky_Jan,1,14,0.0714
Zampieri_Caio,1,3,0.3333
Zampieri_Massimo,1,3,0.3333
Zarazua_Vicente,1,4,0.25
Zeng_ShaoXuan,1,7,0.1429
Zhu_BenQiang,1,6,0.1667
Zietsman_Andre,1,5,0.2
Zigmund_Jiri,1,2,0.5
Zingman_Andy,1,4,0.25
Zverev_Sr_Alexander,1,4,0.25
Zwetsch_Joao,1,3,0.3333
Abbott_Bob,0,1,0
Abdulla_Mohammed,0,1,0
Abdullahi_Sadiq,0,1,0
Aberg_Bengt,0,3,0
Acheson_Jack,0,1,0
Acuna_Alfredo,0,1,0
Adaktusson_Jacob,0,1,0
Adams_Bob,0,1,0
Adams_J,0,1,0
Adams_John,0,2,0
Agaev_Emin,0,1,0
Ager_Johannes,0,2,0
Agostinelli_Bruno,0,1,0
Ajayi_Kehinde,0,1,0
Akbari_B,0,1,0
Akbari_Shirzad,0,1,0
Akbari_Taghi,0,4,0
Akel_Richard,0,1,0
Akhtar_NA,0,1,0
AlKhulaifi_NasserGhanim,0,2,0
Al_Baloushi_MahmoudNader,0,1,0
Alawadhi_Omar,0,9,0
AlbertFerrando_Mariano,0,1,0
Albert_Marc,0,4,0
Alcaide_Guillermo,0,1,0
Aler_Ian,0,1,0
Alfred_Leighton,0,1,0
Alger_Steven,0,2,0
Ali_Mutawa_Jabor_Mohammed,0,2,0
Allen_Yenesi,0,1,0
Allgauer_Florian,0,1,0
Allgood_John,0,1,0
Alloo_Bob,0,3,0
Altamirano_Collin,0,1,0
Alvarez_,0,1,0
Alvarez_Aniceto,0,1,0
Alvarez_Roberto,0,1,0
Alven_Johan,0,1,0
Ampon_Mehl,0,1,0
Anbar_Beyazit,0,1,0
Anda_Tino,0,1,0
Andersen_Thomas,0,1,0
Anderson_Adam,0,2,0
Anderson_Andrew,0,1,0
Anderson_Rich,0,3,0
Anderson_Tim,0,1,0
Andersson_Henrik,0,2,0
Andersson_Kenneth,0,2,0
Andrade_Juan_Carlos,0,1,0
Andreozzi_Guido,0,1,0
Andrews_George,0,1,0
Andrews_Rich,0,2,0
Andriolo_Stephane,0,1,0
Angelini_Pietro,0,1,0
Antonas_John,0,2,0
Apey_Patricio,0,1,0
Aranguren_JuanMartin,0,2,0
Arbanas_John,0,1,0
Arenzon_M,0,1,0
Arguello_Facundo,0,8,0
Armytage_R,0,1,0
Arnaboldi_Andrea,0,1,0
Arquez_Patricio,0,1,0
Artaldi_Edoardo,0,1,0
Artunedo_Martinavarro_Andres,0,1,0
Atas_Orhan,0,1,0
Atwell_G,0,1,0
Authom_Maxime,0,2,0
Avila_Xavier,0,1,0
Avoyer_Stephen,0,1,0
Awopegba_Lawrence,0,2,0
Ayala_Diego,0,1,0
Ayala_Jose,0,3,0
Aznar_Budiman,0,1,0
Azzaro_Leonardo,0,3,0
Bachert_Boris,0,1,0
Badenhorst_Nick,0,1,0
Baer_Eric,0,1,0
Bahr_Unknown,0,1,0
Baiardo_Valerio,0,2,0
Bailey_Brant,0,2,0
Bal_Nandan,0,3,0
Baldas_Steven,0,1,0
Baldoni_Alessandro,0,6,0
Balducci_Daniele,0,3,0
Baleson_Mel,0,7,0
Baligh_Khaled,0,1,0
Balleret_Bernard,0,5,0
Balogun_Segun,0,3,0
Baluda_Victor,0,1,0
Bamba_Hiroyuki,0,1,0
Baraldi_Luis,0,4,0
Bardellini_Keith,0,1,0
Bardot_Herve,0,1,0
Bardsley_Bob,0,1,0
Barnard_Marius,0,3,0
Barnes_Ron,0,2,0
Baroch_Mike,0,1,0
Baron_Ivan,0,9,0
Barr_Mike,0,4,0
Barrientos_Nicolas,0,2,0
Barros_Helson,0,1,0
Bart_J,0,1,0
Bartoni_Manlio,0,2,0
Basham_Mark,0,3,0
Basilashvili_Nikoloz,0,1,0
Bassanelli_Marcello,0,1,0
Batchev_Teodor,0,1,0
Battad_Andres,0,2,0
Battegay_Francois,0,1,0
Bauer_Michael,0,1,0
Baxter_Rill,0,1,0
Baykam_Bedri,0,1,0
Beards_Edward,0,1,0
Becerra_Nicolas,0,2,0
Becker_Harvey,0,1,0
Becker_Roger,0,1,0
Bedard_Robert,0,2,0
Beeland_Steve,0,1,0
Beermann_Helmut,0,2,0
Begley_Keith,0,1,0
Behar_Carlos,0,3,0
Behrmann_Matthew,0,1,0
Belal_Chemseddine,0,1,0
Belesson_D,0,1,0
Belic_Luka,0,3,0
Bell_Audley,0,1,0
Belli_Franco,0,2,0
Belli_Giuseppe,0,1,0
Bellini_Marco,0,2,0
Belov_Alexei,0,1,0
Belyaev_Ilya,0,1,0
Bennett_Reginald,0,1,0
Bennion_Bill,0,1,0
Bentley_Jim,0,1,0
Benz_Rudiger,0,2,0
Beraud_Patrick,0,1,0
Bercham_V,0,1,0
Bergh_Fredrik,0,2,0
Berglund_Goran,0,2,0
Bergstrand_Goran,0,2,0
Berli_Fred,0,1,0
Berner_George,0,2,0
Beros_Ivan,0,1,0
Bersin_Ian,0,1,0
Berta_Daniel,0,2,0
Bester_Philip,0,4,0
Betous_David,0,1,0
Betov_Sergey,0,1,0
Bettauer_Robert,0,3,0
Beust_Alois,0,1,0
Beverly_Ian,0,2,0
Biagianti_Ugo,0,1,0
Bidmeade_Ian,0,2,0
Bienz_Stephan,0,1,0
Biryukov_Mikhail,0,2,0
Bishop_Ben,0,6,0
Bitler_Don,0,1,0
Blair_Bobby,0,2,0
Blake_Ryan,0,1,0
Blanco_R,0,2,0
Blasi_JoseMaria,0,1,0
Blatter_Fred,0,1,0
Blizzard_John,0,2,0
Bochte_Jim,0,1,0
Bogaerts_Romain,0,1,0
Bohaboy_Doug,0,1,0
Bohane_Adrian,0,1,0
Bohrnstedt_Dave,0,2,0
Bolle_Marc,0,1,0
Bologna_Giorgio,0,1,0
Bonaiti_Maurizio,0,3,0
Bond_Jeremy,0,1,0
Bonnemaison_Jacques,0,1,0
Bonner_M,0,1,0
Borea_Carlo,0,2,0
Borelli_David,0,1,0
Borfiga_Luis,0,4,0
Boruszewski_Jan,0,2,0
Borvanov_Roman,0,1,0
Boscatto_Massimo,0,2,0
Bosse_Dick,0,2,0
Bossel_Adrien,0,1,0
Bouquin_Joe,0,3,0
Bourgeois_Luke,0,2,0
Bouteleux_Alain,0,2,0
Bowles_Clint,0,1,0
Boyce_Jim,0,4,0
Boyne_Nick,0,2,0
Boynton_Craig,0,1,0
Boytim_John,0,4,0
Bozic_Iztok,0,1,0
Brabenec_Josef,0,1,0
Brading_Carey,0,1,0
Brady_I,0,1,0
Braga_Pedro,0,1,0
Braschi_,0,1,0
Braun_Greg,0,10,0
Bray_Richard,0,1,0
Brebnor_Clive,0,4,0
Brebnor_Keith,0,4,0
Breen_Matthew,0,1,0
Breetzke_Dennis,0,1,0
Brennan_A,0,1,0
Brenner_Mario,0,1,0
Brescia_Bruce,0,1,0
Breskvar_Boris,0,1,0
Brice_Austen,0,1,0
Brichant_Alain,0,1,0
Brien_Bob,0,3,0
Brien_Robert,0,1,0
Briggs_Mike,0,1,0
Briscoe_F,0,1,0
Britton_Devin,0,3,0
Brizzi_Alberto,0,1,0
Broady_Liam,0,1,0
Brosseau_Don,0,1,0
Brown_Bailey,0,3,0
Brown_Lester,0,1,0
Brown_Michael,0,1,0
Browne_Herbert,0,1,0
Bryan_Wayne,0,1,0
Buchanan_Chase,0,2,0
Buckley_Robert,0,1,0
Bujan_Tony,0,1,0
Bull_Will,0,1,0
Burniol_Guillem,0,2,0
Burns_Allan,0,1,0
Burns_F_R,0,1,0
Burquier_Gregoire,0,1,0
Burr_Chris,0,5,0
Burrman_John,0,1,0
Burwash_Peter,0,13,0
Busby_Glenn,0,2,0
Butcher_B,0,1,0
Cabal_Juan_Sebastian,0,2,0
Caballero_Victor,0,1,0
Cabeza_J,0,1,0
Cadwaller_Rob,0,1,0
Caimo_Mario,0,1,0
Calautti_Mario,0,1,0
Callaghan_Noel,0,1,0
Calle_D,0,1,0
Camacho_Diego,0,1,0
Campbell_R,0,2,0
Camradt_Christian,0,1,0
Camus_Ivan,0,1,0
Cano_M,0,1,0
Cantin_Eugene,0,1,0
Cantrell_David,0,1,0
Cantwell_Dan,0,1,0
Capella_Antonio,0,1,0
Capineri_Bruno,0,2,0
Capitan_Alberto,0,1,0
Cappelloni_Ivano,0,1,0
Carey_Tom,0,1,0
Carlson_Andrew,0,1,0
Carlstein_Martin,0,3,0
Carnevale_Mario,0,1,0
Carrero_Tico,0,2,0
Carrington_Arthur,0,3,0
Carruthers_Roberto,0,1,0
Carter_D,0,1,0
Carter_R,0,1,0
Casey_J,0,2,0
Casey_K,0,1,0
Casey_Owen,0,1,0
Castano_Vicente,0,1,0
Castellano_Joaquin,0,1,0
Castillo_Francisco,0,1,0
Castillo_Pancho,0,1,0
Catar_Tomas,0,1,0
Cecchinato_Marco,0,4,0
Chaen_Tetsuya,0,3,0
Chaffey_B,0,1,0
Chaki_Rabie,0,2,0
Chandronnait_Alan,0,3,0
Chang_Carl,0,4,0
Chang_Charles,0,1,0
Chang_ChengFong,0,1,0
Chaput_Paul,0,1,0
Chauvin_Julien,0,1,0
Chavez_E,0,1,0
Chekhov_Pavel,0,1,0
Chen_ChihJung,0,1,0
Chen_Ti,0,3,0
Cheney_Brian,0,4,0
Chimenti_Bruno,0,1,0
Chivington_Thomas,0,1,0
Chrz_Radovan,0,1,0
Chu_Jeck,0,1,0
Chung_Hyeon,0,1,0
Chvojka_Erik,0,2,0
Cierro_Giovanni,0,1,0
Cimurri_,0,1,0
Ciorcila_Patrick,0,1,0
Cisneros_Rodolfo,0,1,0
Claitte_Maurice,0,1,0
Clark_Scott,0,1,0
Clarke_Robert,0,1,0
Clayton_Alex,0,1,0
Clezar_Guilherme,0,4,0
Coebergh_Jan,0,3,0
Coetzee_Jeff,0,1,0
Cole_Sean,0,1,0
Collas_Leonzio,0,1,0
Collins_David,0,1,0
Collins_Larry,0,2,0
Colombini_Ugo,0,2,0
Colson_Bill,0,1,0
Condor_Frank,0,1,0
Connor_Brian,0,1,0
Cook_K_C,0,1,0
Cook_Lester,0,1,0
Cooper_Tim,0,1,0
Coppejans_Kimmer,0,1,0
Cordeiro_Pedro,0,1,0
Cordish_Reed,0,1,0
Cordon_Jose,0,3,0
Corne_P,0,1,0
Cornejo_Armando,0,6,0
Cornell_Steve,0,4,0
Corrales_Talito,0,1,0
Corrie_Edward,0,1,0
Corse_John,0,2,0
Cortes_Jaime,0,2,0
Costa_Francisco,0,5,0
Cotard_Jean_Luc,0,1,0
Cote_Andre,0,1,0
Coupe_Brandon,0,1,0
Cousin_Fabien,0,1,0
Cowley_Wayne,0,3,0
Cox_Daniel,0,5,0
Coyle_P,0,1,0
Crabel_Toby,0,2,0
Crames_Robert,0,1,0
Cranis_Paul,0,1,0
Cross_R_L,0,1,0
Crow_Pat,0,2,0
Crowley_Rodney,0,1,0
Crugnola_Marco,0,3,0
Cruz_Eddie,0,10,0
Cruz_Sergio,0,1,0
Csipkay_Bill,0,4,0
DOrsongna_A,0,1,0
Dabrowski_Bartlomiej,0,2,0
Dahl_PerErik,0,1,0
Dailey_Zach,0,1,0
Daniel_Michael,0,3,0
Daniele_,0,1,0
Danner_Rob,0,1,0
Darby_Mark,0,1,0
Darcy_T_L,0,1,0
Darley_Charles,0,2,0
Darrah_Jack,0,1,0
Davidson_Larry,0,2,0
Davies_A_H,0,1,0
Davies_Michael,0,1,0
Davletshin_Vadim,0,2,0
De_Beer_Johan,0,2,0
De_Foor_Joe,0,1,0
De_Paula_Fabiano,0,1,0
De_Troye_Bernard,0,2,0
De_Voe_Chuck,0,1,0
De_Wet_Henri,0,4,0
De_Witts_Jerry,0,3,0
Deen_Heshaam_Ariez_Elyaas,0,1,0
Del_Rio_Diego,0,1,0
Delatte_Tracy,0,7,0
Delfino_Mariano,0,1,0
Delgado_Mario,0,1,0
Dellavedova_Peter,0,2,0
Demattei_Fernando,0,1,0
Deniau_Georges,0,1,0
Dennhardt_Frank,0,4,0
Derepasko_Artem,0,2,0
Desai_Nimish,0,1,0
Desein_Niels,0,2,0
Di_Maso_Gaetano,0,3,0
Di_Mauro_Fabio,0,3,0
Diaz_Juan,0,1,0
Diaz_Ricky,0,1,0
Dichkov_Asen,0,1,0
Diederichs_C,0,1,0
Diez_Steven,0,1,0
Difrancesco_A,0,1,0
Dimalanta_Bien,0,1,0
Dimitrijevic_Milos,0,2,0
Ditmer_Doug,0,1,0
Djere_Laslo,0,1,0
Djokovic_Marko,0,4,0
Do_MinhQuan,0,1,0
Dodge_Larry,0,1,0
Dogherty_Paul,0,2,0
Doherty_G,0,1,0
Doherty_NA,0,1,0
Domenech_Antonio,0,1,0
Dominguez_Micky,0,2,0
Don_Fritz,0,1,0
Donaldson_Jared,0,2,0
Donar_Johan,0,1,0
Dorsch_Benedikt,0,3,0
Doughty_G,0,1,0
Drada_Carlos,0,1,0
Drake_Bill,0,1,0
Drilling_Fred,0,1,0
DroryByrne_J,0,1,0
DruryByrne_J,0,1,0
Druz_Randy,0,3,0
Dubruyn_Morees,0,1,0
Dunlop_Laird,0,1,0
Dunn_Gaylard,0,1,0
Dupre_Thomas,0,1,0
Duran_Sergi,0,2,0
Durek_Raphael,0,1,0
Dustov_Farrukh,0,6,0
Dutra_da_Silva_Daniel,0,1,0
Dutton_Ron,0,1,0
Duxin_Christian,0,2,0
Ebelthite_Colin,0,1,0
Echagaray_Bruno,0,4,0
Edwards_Brett,0,1,0
Edwards_J_C,0,1,0
Edwards_Jeff,0,1,0
Edwards_R_S,0,1,0
Efremoglou_Constantinos,0,1,0
Ehlers_Terry,0,1,0
Ehrat_Sandro,0,1,0
El_Sakka_Tarek,0,2,0
Elangovan_R,0,1,0
Elley_Malcolm,0,1,0
Ellis_Charlie,0,1,0
Ellis_Stanley,0,1,0
Emerson_Antony,0,3,0
Emmrich_Martin,0,1,0
England_Claude,0,2,0
Epstein_David,0,2,0
Ercoli_Simone,0,2,0
Eriksson_Markus,0,3,0
Eriksson_Robert,0,1,0
Eroglu_Oguz,0,1,0
Errard_Francois,0,2,0
Escofet_Gaston,0,1,0
Escribano_Oscar,0,5,0
Etchecoin_Juan_Pablo,0,1,0
Etterbeek_Jeff,0,1,0
Evans_Weller,0,1,0
Ewansky_Greg,0,1,0
Eysseric_Jonathan,0,3,0
Fabbiano_Thomas,0,3,0
Fahlke_Andy,0,1,0
Fairchild_John,0,1,0
Falenti_Rainer,0,1,0
Falk_Conny,0,1,0
Fallas_M,0,1,0
Fancutt_Michael,0,5,0
Fanowries_Andy,0,1,0
Faria_Rodrigo,0,1,0
Farnsworth_Ted,0,1,0
Farrow_Juan,0,7,0
Fasching_Andreas,0,1,0
Fawcett_Anthony,0,4,0
Fearmon_NA,0,1,0
Fearon_R,0,2,0
Fedderly_Mike,0,2,0
Feenstra_Christian,0,2,0
Feldstedt_Carlos,0,3,0
Ferguson_James,0,1,0
Fernandes_CarlosAlberto,0,3,0
Fernandez_Jose_Antonio,0,4,0
Fernandez_Ruben,0,1,0
Fichardt_Gustav,0,1,0
Fichtel_Karl,0,2,0
Fickentscher_Helmut,0,1,0
Fidirko_Nikolai,0,1,0
Figueras_Joel,0,1,0
Fikas_Andreas,0,1,0
Filippeschi_Marco,0,4,0
Fillol_Jaime,0,1,0
Fine_A,0,1,0
Finger_Richard,0,1,0
Fioroni_Michele,0,7,0
Fischtel_NA,0,1,0
Fishbach_Peter,0,6,0
Fisher_Chip,0,1,0
Fiske_Steve,0,3,0
Fitz_Sebastian,0,1,0
Fitzsimmons_NA,0,1,0
Fitzsimon_P,0,1,0
Flegl_Vojtech,0,1,0
Fleischfresser_Timo,0,1,0
Fleming_Colin,0,2,0
Fletcher_Peter,0,1,0
Fleury_Nick,0,5,0
Floe_Chad,0,1,0
Flynn_Patrick,0,1,0
Folke_Birger,0,1,0
Folz_Bob,0,1,0
Fontana_Don,0,1,0
Forbes_Gavin,0,1,0
Forbes_Gordon,0,4,0
FornellMestres_Marc,0,1,0
Fragoso_Bruno,0,1,0
Franco_Alberto,0,1,0
Franco_David,0,1,0
Franks_Myron,0,1,0
Frantz_Didier,0,1,0
Fredborg_Hans,0,1,0
Freedman_Mark,0,1,0
Freelove_Oliver,0,1,0
Freitas_Noel,0,1,0
French_Bob,0,1,0
French_K,0,1,0
Freund_Oliver,0,1,0
Friedman_Shai,0,1,0
Friscic_Unknown,0,1,0
Frisher_Tom,0,1,0
Fritz_Guy,0,2,0
Frost_R,0,1,0
Fruttero_John_Paul,0,1,0
Frymann_P,0,1,0
Fuchs_Oliver,0,4,0
Fujii_Takanobu,0,1,0
Funes_Andres,0,1,0
Funtera_Ramon,0,1,0
Furst_Thomas,0,1,0
Futternecht,0,1,0
Fyrstenberg_Mariusz,0,3,0
Gaertner_Albert,0,2,0
Galbraith_Patrick,0,3,0
Galdon_Pablo,0,1,0
Gallagher_Buddy,0,1,0
GallardoValles_Miguel,0,4,0
Gallardo_Francisco,0,1,0
Gallardo_Manuel,0,1,0
Galovic_Viktor,0,1,0
Ganiev_Timur,0,1,0
Gao_Xin,0,1,0
GarciaAtance_Ignacio,0,1,0
GarciaSintes_Javier,0,1,0
Garcia_Luis,0,1,0
Garcia_Martin,0,2,0
Gard_CatalinIonut,0,1,0
Garmany_R,0,2,0
Garoni_Antonio,0,1,0
Garza_Daniel,0,3,0
Gasparini_Fabrizio,0,1,0
Gasparini_Luca,0,1,0
Gaudi_Igor,0,2,0
Gavorielle_Marcu,0,1,0
Gavrilidis_Periclis,0,1,0
Gencsoy_Ahmet,0,1,0
Gencsoy_Mustafa,0,1,0
George_Dave,0,1,0
Gerads_Peter,0,1,0
Gerard_Sebastien,0,1,0
Gerasimov_Egor,0,1,0
Gerrard_Lew,0,2,0
Gerstmar_Glenn,0,1,0
Geserer_Michael,0,5,0
Gessner_Scott,0,2,0
Geuer_Axel,0,1,0
Geukens_Christoph,0,1,0
Ghani_Abdel,0,1,0
Ghatage_Praful,0,1,0
Ghedin_Riccardo,0,3,0
Giammalva_Sr_Sammy,0,2,0
Gibson_Dennis,0,1,0
Gilardelli_Marco,0,3,0
Gilbert_Keith,0,1,0
Gilberton_Remi,0,1,0
Gildemeister_Fritz,0,1,0
Ginman_Sven,0,1,0
Giordano_Francesco,0,1,0
Girle_Warren,0,1,0
Giron_Marcos,0,2,0
Gisbert_Jose_Maria,0,3,0
Glaves_Bill,0,2,0
Globisch_Joe,0,1,0
Gnettner_Gunther,0,5,0
Godrella_Waharo,0,1,0
Goeltz_Bob,0,1,0
Goldberg_Martin,0,1,0
Golden_Glenn,0,1,0
Golding_Oliver,0,3,0
Goldman_Ron,0,3,0
Golovanov_Denis,0,5,0
Gombos_Norbert,0,2,0
Gomes_Gerry,0,1,0
GomezBarrio_Sergio,0,2,0
GomezHerrera_Carlos,0,1,0
Gomez_Carlos,0,3,0
Gong_MaoXin,0,4,0
Gonzalez_Alfonso,0,1,0
Gonzalez_Anton,0,1,0
Gonzalez_Hector,0,1,0
Gonzalez_Pablo,0,1,0
Gonzalez_Pedro,0,2,0
Goodall_Jason,0,5,0
Gooding_Jay,0,1,0
Goransson_Hans,0,2,0
Goransson_Tim,0,2,0
Gordon_J,0,1,0
Gorec_Ali,0,1,0
Gorman_Hal,0,1,0
Gorostiaga_Eduardo,0,10,0
Gorski_Ted,0,1,0
Gorsuch_Jack,0,3,0
Gorter_Theo,0,2,0
Gotto_Vivian,0,1,0
Gould_Nick,0,3,0
Graetz_Roberto,0,3,0
Graham_C,0,1,0
Grandjean_Jacques,0,2,0
Grane_T,0,1,0
Granollers_Gerard,0,4,0
Grassi_Marcelo,0,1,0
Grassotti_Massimo,0,1,0
Gratz_Roberto,0,2,0
Gray_Peter,0,1,0
Green_Warren,0,2,0
Greenan_Mark,0,2,0
Greenberg_Michael,0,2,0
Greenwood_Brett,0,1,0
Grenier_Herve,0,1,0
Griffiths_Geoff,0,1,0
Griffiths_M_M,0,1,0
Grigelis_Laurynas,0,1,0
Grin_Thierry,0,1,0
Groslimond_Gary,0,2,0
Grossi_Elia,0,1,0
Groth_Paul,0,1,0
Grubb_Ed,0,1,0
Gruber_Konstantin_Don,0,1,0
Gubenco_Philip,0,1,0
Gudino_Marco,0,1,0
Gueddes_D,0,1,0
Guion_Bud,0,1,0
Gunal_Nezih,0,1,0
Gunning_Phil,0,1,0
Gurler_Murat,0,1,0
Gurr_Mark,0,1,0
Gyetko_Brian,0,2,0
Hagna_P,0,1,0
Haillet_Robert,0,2,0
Hainline_Jon,0,2,0
Hajek_Peter,0,1,0
Hajer_Jan,0,2,0
Hajji_Abdulla,0,3,0
Hales_M_J_R,0,1,0
Hall_David,0,1,0
Hall_T,0,1,0
Hallaby_Gomaa,0,1,0
Hamano_Yoshiya,0,1,0
Hamilton_,0,1,0
Hamilton_Gene,0,1,0
Hamilton_Glenn,0,1,0
Hammill_John,0,1,0
Hamonet_Frank,0,2,0
Hamza,0,1,0
Han_MinKyu,0,1,0
Hanak_Rene,0,2,0
Hank_Tigre,0,1,0
Hanley_Paul,0,1,0
Hanquez_Jerome,0,3,0
HansenDent_Brett,0,1,0
Harboe_Phillip,0,1,0
Hardiman_D,0,1,0
Harley_Steven,0,1,0
Harmon_Dave,0,1,0
Harms_Alejandro,0,1,0
Harner_Mark,0,2,0
Haro_Enrique,0,1,0
HarperGriffith_Levar,0,2,0
Harris_G,0,1,0
Harris_Rod,0,1,0
Harris_William,0,2,0
Harsanyi_Paul,0,3,0
Hartmann_Antonio,0,1,0
Harty_Jamie,0,1,0
Harvey_Jay,0,2,0
Harvey_R,0,1,0
Haswell_Alan,0,1,0
Haynes_Garth,0,1,0
Heald_Bobby,0,1,0
Heckmanns_Stefan,0,1,0
Hede_Johan,0,1,0
Hedelund_CarlEdvard,0,1,0
Heinbecker_Bill,0,1,0
Heldmann_Joe,0,1,0
Hellgren_Ola,0,1,0
Hellstrom_Mathias,0,1,0
Helmers_Bob,0,1,0
Henderson_Gary,0,1,0
Henricsson_Anders,0,1,0
Henry_Crawford,0,1,0
Henry_Ryan,0,1,0
Herdoiza_Steve,0,1,0
Herdy_Detler,0,2,0
HermZahlava_Jakub,0,2,0
Hernandez_A,0,1,0
Hernandez_Jesus,0,1,0
Herrero_Gustavo,0,1,0
Hervet_Jacques,0,1,0
Hette_Sebastien,0,1,0
Hibbert_Brad,0,1,0
Hibbert_Brett,0,1,0
Hickey_Michael,0,4,0
Hidalgo_JuanManuel,0,1,0
Higgins_Neal,0,1,0
Hill_Christian,0,1,0
Hill_D,0,1,0
Hill_J,0,1,0
Hillage_Richard,0,1,0
Hillway_Rich,0,1,0
Hipfl_Werner,0,2,0
Hipperdinger_Diego,0,1,0
Hirsch_Yuval,0,1,0
Hiskins_Ken,0,1,0
Ho_Alan,0,1,0
